"","kappa","spec_sens","no_omission","prevalence","equal_sens_spec","sensitivity","species_name","algorithm","run","partition","presencenb","absencenb","correlation","pvaluecor","AUC","AUC_pval","AUCratio","pROC","pROC_pval","TSSmax","KAPPAmax","dismo_threshold","prevalence.value","PPP","NPP","TPR","TNR","FPR","FNR","CCR","Kappa","F_score","Jaccard"
"thresholds",0.1999,0.1999,-1e-04,0.2001,0.1999,0.1999,tacinga_funalis,"bioclim",1,2,4,10,0.193649167310371,0.507113615626731,0.5625,NA,1.125,1.98510588782872,0,0.15,0.176470588235294,"spec_sens",0.285714285714286,0.5,0.75,0.25,0.9,0.1,0.75,0.714285714285714,0.176470588235294,0.333333333333333,0.2
