"","kappa","spec_sens","no_omission","prevalence","equal_sens_spec","sensitivity","species_name","algorithm","run","partition","presencenb","absencenb","correlation","pvaluecor","AUC","AUC_pval","AUCratio","pROC","pROC_pval","TSSmax","KAPPAmax","dismo_threshold","prevalence.value","PPP","NPP","TPR","TNR","FPR","FNR","CCR","Kappa","F_score","Jaccard"
"thresholds",0.43363922,0.43363922,0.33341266,0.33341266,0.48366053,0.37071876,tacinga_funalis,"maxnet",1,3,5,10,0.0958470598360152,0.73401222554556,0.6,NA,1.2,1.57460242744894,0,0.4,0.347826086956522,"spec_sens",0.333333333333333,0.5,0.857142857142857,0.8,0.6,0.4,0.2,0.666666666666667,0.347826086956522,0.615384615384615,0.444444444444444
