"","kappa","spec_sens","no_omission","prevalence","equal_sens_spec","sensitivity","species_name","algorithm","run","partition","presencenb","absencenb","correlation","pvaluecor","AUC","AUC_pval","AUCratio","pROC","pROC_pval","TSSmax","KAPPAmax","dismo_threshold","prevalence.value","PPP","NPP","TPR","TNR","FPR","FNR","CCR","Kappa","F_score","Jaccard"
"thresholds",0.44434444,0.44434444,-1e-04,0.44434444,0.44434444,0.44434444,tacinga_funalis,"bioclim",1,3,5,10,0.377964473009227,0.164823445356845,0.6,NA,1.2,1.99719035354718,0,0.2,0.25,"spec_sens",0.333333333333333,1,0.714285714285714,0.2,1,0,0.8,0.733333333333333,0.25,0.333333333333333,0.2
