"","kappa","spec_sens","no_omission","prevalence","equal_sens_spec","sensitivity","species_name","algorithm","run","partition","presencenb","absencenb","correlation","pvaluecor","AUC","AUC_pval","AUCratio","pROC","pROC_pval","TSSmax","KAPPAmax","dismo_threshold","prevalence.value","PPP","NPP","TPR","TNR","FPR","FNR","CCR","Kappa","F_score","Jaccard"
"thresholds",0.76786408,0.76786408,0.01035528,0.31059425,0.48204316,0.09887252,tacinga_funalis,"glm",1,1,5,10,0.0928890101421372,0.741959262504308,0.6,NA,1.2,1.87486780567449,0,0.3,0.333333333333333,"spec_sens",0.333333333333333,0.666666666666667,0.75,0.4,0.9,0.1,0.6,0.733333333333333,0.333333333333333,0.5,0.333333333333333
